"","Subject","Group","fea_f0","fea_full","fea_tbr","hap_f0","hap_full","hap_tbr","ple_f0","ple_full","ple_tbr","sad_f0","sad_full","sad_tbr"
"147","e6f48dc1","M",0.708333333333333,0.75,0.416666666666667,0.791666666666667,0.916666666666667,0.25,0.375,0.583333333333333,0.5,0.5,0.416666666666667,0.333333333333333
"148","e7786434","M",0.708333333333333,0.833333333333333,0.458333333333333,0.625,0.75,0.291666666666667,0.625,0.791666666666667,0.458333333333333,0.416666666666667,0.583333333333333,0.291666666666667
"149","e852c63d","A",0.666666666666667,0.714285714285714,0.36,0.935483870967742,0.870967741935484,0.342857142857143,0.631578947368421,0.764705882352941,0.529411764705882,0.739130434782609,0.846153846153846,0.55
"150","e8c8abac","C",0.583333333333333,0.625,0.458333333333333,0.833333333333333,0.833333333333333,0.458333333333333,0.458333333333333,0.708333333333333,0.375,0.333333333333333,0.541666666666667,0.291666666666667
"151","e9dcbdfb","C",0.5,0.625,0.416666666666667,0.875,1,0.708333333333333,0.375,0.708333333333333,0.375,0.333333333333333,0.5,0.375
"152","eac06b9a","A",0.7,0.833333333333333,0.379310344827586,0.76,0.909090909090909,0.466666666666667,0.538461538461538,0.62962962962963,0.176470588235294,0.864864864864865,0.933333333333333,0.65
"153","ededba4f","C",0.541666666666667,0.583333333333333,0.375,0.833333333333333,1,0.416666666666667,0.625,0.75,0.458333333333333,0.5,0.458333333333333,0.25
"154","ee8ba1b3","M",0.708333333333333,0.666666666666667,0.208333333333333,1,0.916666666666667,0.375,0.541666666666667,0.625,0.625,0.75,0.75,0.375
"155","ef4e53d6","C",0.541666666666667,0.416666666666667,0.208333333333333,0.708333333333333,0.791666666666667,0.583333333333333,0.291666666666667,0.458333333333333,0.125,0.791666666666667,0.75,0.5
"156","f32b7d38","A",0.772727272727273,0.652173913043478,0.304347826086957,0.625,0.88,0.19047619047619,0.434782608695652,0.518518518518518,0.227272727272727,0.28,0.647058823529412,0.583333333333333
"157","f3490f82","A",0.823529411764706,0.944444444444444,0.709677419354839,0.814814814814815,1,0.478260869565217,0.32,0.481481481481481,0.178571428571429,0.64,0.869565217391304,0.217391304347826
"158","f3b4140d","C",0.5,0.833333333333333,0.25,0.875,1,0.666666666666667,0.458333333333333,0.541666666666667,0.333333333333333,0.541666666666667,0.75,0.333333333333333
"159","f51c6a08","A",0.5,0.625,0.0952380952380952,0.869565217391304,1,0.882352941176471,0.296296296296296,0.518518518518518,0.285714285714286,0.846153846153846,0.818181818181818,0.473684210526316
"160","f68d9943","A",0.611111111111111,0.392857142857143,0.217391304347826,0.666666666666667,0.888888888888889,0.210526315789474,0.37037037037037,0.8,0.409090909090909,0.678571428571429,0.703703703703704,0.6
"161","f70f03e4","M",0.708333333333333,0.708333333333333,0.375,0.875,0.958333333333333,0.5,0.375,0.833333333333333,0.541666666666667,0.791666666666667,0.791666666666667,0.583333333333333
"162","f88bdf93","A",0.612903225806452,0.75,0.217391304347826,0.56,0.806451612903226,0.315789473684211,0.727272727272727,0.896551724137931,0.642857142857143,0.684210526315789,0.882352941176471,0.689655172413793
"163","fd29b2f1","A",0.5,0.575757575757576,0.409090909090909,0.826086956521739,0.95,0.592592592592593,0.428571428571429,0.733333333333333,0.5,0.272727272727273,0.379310344827586,0.24
"164","fe1283f9","M",0.708333333333333,0.666666666666667,0.541666666666667,0.791666666666667,0.958333333333333,0.708333333333333,0.375,0.541666666666667,0.458333333333333,0.625,1,0.5
"165","feded5f4","A",0.515151515151515,0.578947368421053,0.481481481481481,0.944444444444444,1,0.642857142857143,0.62962962962963,0.590909090909091,0.391304347826087,0.777777777777778,0.785714285714286,0.555555555555556
"166","ff1d4fec","C",0.583333333333333,0.75,0.541666666666667,0.958333333333333,1,0.375,0.375,0.625,0.5,0.708333333333333,0.791666666666667,0.583333333333333
